"mat_alu","nome","dat_entrada","cod_curso","cotista"
"104101","LUCIO AVELAR BRANDAO MACEDO - TESTE","1996-06-01","4","S"
"139474","FABIANA FERREIRA MENDONCA - TESTE","2001-11-24","44","S"
"61018","KALIL ABDON DANTAS SILVA - TESTE","1996-11-14","4","S"
"10001","ALDERACIR GOVEIA SILVA - TESTE","1996-03-07","13","S"
"128135","LAILSON GUERREIRO RODRIGUES","1994-11-04","4","S"
"211","MANOEL FERNANDO PEDRO SOUTELO - TESTE","1968-02-22","4","S"
"122989","BRUNO CASTRO OLIVEIRA SOUZA - TESTE","1995-06-18","4","S"
"120222","RUBEM FIGUEIREDO PITA WEBER - TESTE","2006-01-08","4","S"
"104775","DANIELA GOIS MORGANTI - TESTE","2010-03-27","13","S"
"108390","DANIEL LIMA","1996-09-22","4","S"
"102518","BRUNO ANDRADE MARCOS","2008-01-23","4","S"
"140519","LIA ALMEIDA MARINA SALERNO - TESTE","1998-08-28","44","S"
"18580","LUIZ FERNANDES NATIVIDADE - TESTE","1999-03-05","13","S"
"97699","JOSE LIBERATO SILVA - TESTE","2000-03-10","35","S"
"15371","JOSE GONCALVES SANTAANNA - TESTE","1977-08-16","4","S"
"102468","ASDRUBAL CELI MOURA SILVA - TESTE","2008-05-14","4","S"
"116399","FLAVIA GUEDES REGINA - TESTE","1999-03-06","123","S"
"154731","ELI DANTAS RODRIGUES - TESTE","1988-09-24","52","S"
"68248","GENICLECIA NORONHA","1996-08-02","4","S"
"109894","MONICA EGLANTINE SOUZA - TESTE","1998-07-05","4","S"
"142716","KAMILLA CEZARINO NETO - TESTE","2007-04-09","52","S"
"77352","LAIS ALVES MEDEIROS ROCHA - TESTE","1997-05-14","52","S"
"97349","ROBERIO ALMEIDA SANDRIN - TESTE","1997-05-04","13","S"
"127756","FRANCINALDO LIMA SANTOS - TESTE","1999-12-16","4","S"
"104158","HEWERTON MATOS SILVA - TESTE","1998-01-11","4","S"
"149610","MAURICIO BARRETO JUNIOR - TESTE","1998-03-22","4","S"
"120272","EDENIA CLAUDIO MENEZES SILVA - TESTE","1995-11-20","13","S"
"112513","JERUZA BORGES PINTO SANTANA - TESTE","1993-06-19","44","S"
"70332","KADJA ARAUJO OLIVEIRA","1997-07-04","4","S"
"97453","POLLYANNA FARIAS ROCHA","1996-11-10","13","S"
"108503","PAULA ALVES FRANCA SILVA - TESTE","1998-05-23","44","S"
"120729","ALEX ANDRADE MARINHO SILVA - TESTE","1997-03-25","4","S"
"103220","CRISTIANE FONTES SANTOS - TESTE","1999-09-28","13","S"
"102743","KRISTIANE FERREIRA SANTOS - TESTE","2001-01-17","4","S"
"127839","MARCUS CORREA JUNIOR SILVA - TESTE","1997-02-15","4","S"
"114984","FERNANDA GUIMARAES SANTOS - TESTE","1999-09-09","4","S"
"139741","MICHELLE ANDREY CIRNE","2000-04-13","4","S"
"107310","PRISCILLA FREIRE ROBERTO","2007-09-29","4","S"
"126878","CHRISTIE CUNHA RAIMUNDO","1998-03-29","13","S"
"61838","FLAVIA CARVALHO SILVA - TESTE","2000-04-16","4","S"
"89749","THIAGO FERRAZ PAES - TESTE","1997-04-26","4","S"
"97240","AMANDO ADRIANA FEITOSA SAMPAIO - TESTE","1998-09-05","4","S"
"30684","MARCELO AUGUSTO LANY SANTOS - TESTE","1993-10-24","13","S"
"96672","HEBERT FERREIRA PRADO - TESTE","2000-09-05","4","S"
"157264","RAPHAEL CRUZ","2005-01-29","13","S"
"127651","FERNANDA GOMES MOURA - TESTE","2000-01-12","44","S"
"68272","CORINA FREIRE RAYANE - TESTE","2000-11-05","35","S"
"57111","EDUARDO CHAGAS MARIA SANTOS - TESTE","1993-04-16","4","S"
"109368","CAMILA COSTA REZENDE TELES - TESTE","2001-01-05","13","S"
"86794","ALEXANDRE FONTES REZENDE - TESTE","2000-10-05","13","S"
"73224","JOSE COSTA OLIVEIRA - TESTE","1975-07-25","4","S"
"67230","MARIA CONCEICAO MENESES","1998-12-21","4","S"
"18268","BLAUNER BOMFIM LIMA SANTOS - TESTE","1983-06-26","4","S"
"81569","LUCIANA ABREU LANUSE SANTIAGO - TESTE","1996-09-13","4","S"
"152748","GARDENIA JUNIOR SANTANA - TESTE","1999-04-26","13","S"
"60079","ISABEL BARBOSA FONSECA","2004-06-10","35","S"
"79297","CLEITON ARAUJO GOMES ROCHA - TESTE","2004-12-29","4","S"
"62037","JOSE COSTA MARQUES - TESTE","1998-02-18","13","S"
"65972","KEITH CARVALHO PEREIRA - TESTE","1998-12-01","4","S"
"146592","OSVALDO COSTA NUNES - TESTE","1997-05-19","4","S"
"67113","RICARDO OLIVEIRA SANTOS - TESTE","1998-04-30","52","S"
"138455","JONATHANS FARIAS MATOS VARJAO - TESTE","2011-04-21","4","S"
"93277","FERNANDA LOPES SOBRAL - TESTE","2003-01-03","13","S"
"45131","ELTON PENNA TATIANA - TESTE","1994-01-08","4","S"
"154738","SAULO LEAL SANTOS - TESTE","2001-11-18","4","S"
"42394","EMMANUEL CARLOS MARQUES","2000-04-24","13","S"
"90491","HELLARDO JUNIOR SILVA - TESTE","1998-05-19","13","S"
"126851","MARCOS COSTA","1992-12-15","4","S"
"91729","ANDRE CARVALHO NASCIMENTO","2001-10-24","123","S"
"116567","AIDA CUNHA RAMOS THIAGO - TESTE","1989-11-22","123","S"
"116484","ROSANGELA BADARO FRANCO NASCIMENTO - TESTE","1989-08-15","13","S"
"108507","ARTHURO FRANCA SANTOS - TESTE","2001-05-13","4","S"
"150129","SAMUEL CARVALHO SCHINAIDER - TESTE","2002-03-02","13","S"
"93506","GILMARA LESSA SILVA - TESTE","2002-12-24","4","S"
"137221","LETICIA CONCEICAO NETO SILVA - TESTE","2002-02-26","4","S"
"81514","ANA CARVALHO PAULA VIEIRA - TESTE","2006-02-20","52","S"
"98660","BRUNO FARIAS SANTANA - TESTE","2000-10-08","123","S"
"152203","LUCIA FATIMA SILVA - TESTE","2002-02-21","13","S"
"90508","SILMA CARLA MASCARENHAS","1997-02-10","13","S"
"128337","LUCIANA CERES SALES","2001-09-03","103","S"
"87345","DARLY CARLOS OLIVEIRA - TESTE","2006-05-20","13","S"
"98101","PATRICIA FARIAS SANTOS - TESTE","1993-05-09","4","S"
"127697","AFONSO CASSIMIRO OLIVEIRA","1998-07-05","13","S"
"87726","WIANEY ALMEIDA LOPES SWEND - TESTE","2005-06-05","4","S"
"71222","LYVIA CORIOLANO JUNIOR SANTOS - TESTE","2003-02-25","4","S"
"111532","TIAGO CAROLYNE FERREIRA","2005-02-20","4","S"
"90442","DIEGO LIMA SANTOS - TESTE","2005-06-22","4","S"
"81552","LILIA CHAGAS SOUZA - TESTE","2004-12-30","4","S"
"73996","CLARISSA CARDOSO RAISA - TESTE","2004-11-13","13","S"
"91272","GIOVANNI CORREIA PALMEIRA","2003-10-28","52","S"
"70960","NIVEA FREITAS SANTANA - TESTE","1997-05-02","13","S"
"111972","MARCOS HORTA SANTOS - TESTE","2009-04-11","13","S"
"113663","ANSELMO APARECIDA PEREIRA - TESTE","2005-02-12","4","S"
"90002","ANA OLIVEIRA SILVA - TESTE","2004-12-14","13","S"
"120143","EVERTON GOES ROSA - TESTE","2003-09-14","123","S"
"102469","VALMIR JUNIOR SOARES - TESTE","2005-12-07","4","S"
"105396","DAIANE CARVALHO RUBIA - TESTE","2001-12-02","44","S"
"68804","RAISA MANGABEIRA SANTOS - TESTE","2005-12-31","35","S"
"68856","PAULA CRISTINA PRATA","2006-04-04","35","S"
"93012","ANA BARRETO MARCAL SOUZA - TESTE","1987-02-02","4","S"
"93593","EVERALDO MATOS SANTOS - TESTE","2005-03-17","13","S"
"98090","HENRY COSTA MARIA - TESTE","2006-08-30","4","S"
"62835","ADSON GOES NASCIMENTO TRINDADE - TESTE","2003-04-11","4","S"
"111996","CATHARINA CESAR MARIA - TESTE","2009-04-03","13","S"
"87394","ALESSANDRO ALEXANDRE ROCHA - TESTE","2002-07-17","13","S"
"82267","ALINE MACEDO SANTOS - TESTE","2004-08-29","44","S"
"74193","VITORIA BATISTA FERREIRA","1995-10-06","4","S"
"121087","ELMO BRITO MARCOLINO SANTOS - TESTE","2001-06-03","52","S"
"68927","VINICIUS CARVALHO SANTOS - TESTE","2006-03-13","35","S"
"71259","MIRIAN ARAUJO GOMES THAIS - TESTE","2004-09-14","4","S"
"91998","MONICK BARRETO MARIA SOARES - TESTE","2006-01-07","4","S"
"100892","NAYANA CARMO JOSE - TESTE","2004-08-11","35","S"
"69250","LUANA CARLA RIOS SILVA - TESTE","2003-03-27","35","S"
"83191","LIARA ARAGAO CERQUEIRA","2004-05-22","4","S"
"128131","WIMERSON CAROLINA MELO","1996-10-19","13","S"
"153006","SIBELLE MARTINS","2005-08-24","52","S"
"70093","GUILHERME ALMEIDA FREN SOUZA - TESTE","2006-03-26","13","S"
"137175","BRETANE ANDRADE FERREIRA","2003-08-19","4","S"
"146540","ALICA DANTAS SILVA - TESTE","2007-02-27","4","S"
"71020","RODRIGO CAMPOS MUNIZ SANTOS - TESTE","2004-11-19","13","S"
"72990","CARLA COELHO SANTANA - TESTE","2001-11-27","13","S"
"122490","DIEGO CAMPOS PEREIRA XAVIER - TESTE","2005-08-31","4","S"
"122491","JONATHAS OLIVEIRA - TESTE","2000-11-23","4","S"
"128572","EDUARDO ANDRADE MITTARAQUIS SANTOS - TESTE","2006-07-01","103","S"
"69929","ADSON CALITA MELO SANTANA - TESTE","2003-07-27","13","S"
"125781","JOSE BENJAMIM GABRIELLE","2003-06-14","103","S"
"154097","THAIS CRISTINA RODRIGUES - TESTE","2000-02-17","4","S"
"125120","ANNE CARVALHO LIMA - TESTE","2009-07-28","44","S"
"127585","SUSANA JUNIOR SANTOS - TESTE","2004-10-07","13","S"
"86448","EDUARDO HERICKA SILVA - TESTE","2004-11-09","4","S"
"121562","LARISSA LUCIA OLIVEIRA","2005-04-05","13","S"
"149532","RAFAEL CONCEICAO SANTANA - TESTE","2005-08-11","13","S"
"149499","LARISSA BELFORT MACHADO","2004-10-16","13","S"
"133040","SANEIDE JESUS PASSOS - TESTE","1999-03-13","123","S"
"70476","NEWTON ANDRADE COSTA SOUZA - TESTE","2005-07-04","13","S"
"81949","LUCAS NEVES","2002-05-19","4","S"
"71142","CARLOS KALINKA NASCIMENTO - TESTE","2001-05-04","4","S"
"120769","ANA FREITAS MORAIS","2006-05-18","35","S"
"73427","FERNANDO ARAUJO FRANCA - TESTE","2005-01-23","13","S"
"113284","VAGNER GOMES PRADO - TESTE","2004-04-18","123","S"
"127021","CRISTIANO DANTAS MACEDO - TESTE","2009-10-21","4","S"
"113207","JOSE BARRETO GONCALVES PEREIRA VIEIRA - TESTE","1988-01-02","123","S"
"137800","EWERTON FILHO NETO","2010-03-12","13","S"
"113238","KAROLINE CARVALHO MARQUES SOUZA - TESTE","2010-04-04","123","S"
"113039","JOSE MATHEUS TELES - TESTE","2008-12-29","123","S"
"114280","MATEUS GUIMARAES","2007-08-02","4","S"
"113187","FLAUBER BARRETO JUNIOR SANTOS - TESTE","2009-01-15","123","S"
"113188","ORLANDO CHRISTINA LIMA SOBRINHO - TESTE","2007-07-24","123","S"
"113267","FRANCISCO JULIANA PAIXAO - TESTE","2009-09-05","123","S"
"113269","ALEXANDRE MACHADO SILVA - TESTE","2004-04-25","123","S"
"113036","LUCAS COSTA ROCHA - TESTE","2011-10-16","4","S"
"112766","JESSICA EUNICE LIMA - TESTE","2010-11-21","13","S"
"114393","ALEX BEZERRA LENON SANTANA - TESTE","2007-10-30","4","S"
"114419","JEZIEL FAGNER PEREIRA SILVA - TESTE","2004-05-06","123","S"
"112813","MARIA ALVARES MEIRA SILVA - TESTE","2010-12-22","13","S"
"113303","THUANY OLIVEIRA SOUZA - TESTE","2010-08-19","13","S"
"113307","HUGO BORGES LIMA SOUZA - TESTE","2011-05-01","4","S"
"113309","JACQUELLINE CRUZ MELO","2008-08-24","123","S"
"113321","JAIR HENRIQUE SANTANA - TESTE","2010-05-24","13","S"
"115965","ALUSKA RIBEIRO","2001-09-27","13","N"
"113221","CRISLENE AZEVEDO LIMA SILVA - TESTE","2001-05-04","123","S"
"126832","DAVINA FEITOSA RESENDE SOUZA - TESTE","2000-10-23","4","S"
"121912","MISHELL BOMFIM KELLE VIEIRA - TESTE","2009-01-09","4","S"
"113252","MARIA ARAUJO OLIVEIRA","2007-12-06","123","S"
"113256","RAFAEL GOMES PINTO - TESTE","2009-06-08","13","S"
"116259","MAGNO BARROS ROCHA VIEIRA - TESTE","2003-04-25","123","S"
"126487","MARIANA GUIMARAES NOVAES VILHENA - TESTE","2010-06-03","4","S"
"113295","ELVIS MATOS SILVEIRA - TESTE","2009-07-16","123","S"
"113328","ELYS FRANCO SOUZA - TESTE","1993-11-19","123","S"
"116140","CLAUDIO FERNANDES PINHO - TESTE","1980-04-15","13","S"
"119851","MARIANA DANTAS RODRIGUES - TESTE","2008-02-23","44","S"
"150706","LUCAS BOSCO GONCALVES - TESTE","2009-04-15","4","S"
"133823","LEONARDO CORREA SILVA - TESTE","2009-04-21","123","S"
"148305","CLEVERTON BISPO PASSOS - TESTE","1994-11-12","123","S"
"125029","DIANA FEITOSA SANTOS - TESTE","2008-06-14","44","S"
"117162","MARYANNA BRAGA PORTO","2010-08-28","4","S"
"138376","RODRIGO LINS PRADO VIEIRA - TESTE","2010-03-20","13","S"
"117087","ROSANE BEZERRA OLIVEIRA VIANA - TESTE","2005-04-23","13","S"
"117095","LEONARDO DANTAS SOUZA - TESTE","2009-09-24","13","S"
"117561","TAMIRES BELEM","2010-01-15","123","S"
"116302","KARLA MECENAS","2009-06-14","13","S"
"125843","JOSE MENEZES TELES - TESTE","2007-05-30","4","S"
"117167","DANIEL ANDRADE LOUREDO SATURNINO - TESTE","2011-06-04","4","S"
"119685","RODOLFO ALMEIDA LARISSA SANTOS - TESTE","2010-09-07","13","S"
"119816","ROBERTA FELIX PEREIRA - TESTE","2011-01-25","123","S"
"126478","MARIA GOMES MORAIS SILVA - TESTE","2009-07-03","13","S"
"117648","DANIELLE AYANNA SANTOS - TESTE","2010-12-12","44","S"
"126711","PAULA COSTA OLIVEIRA","2011-05-07","4","S"
"117030","DANIELLE FREITAS NETO TRINDADE - TESTE","2011-02-14","13","S"
"125743","ARTHUR FIGUEIREDO SANTOS - TESTE","2010-06-06","13","S"
"117037","LAIS BARROSO OLIVEIRA VALOIS - TESTE","2010-07-18","13","S"
"137874","PEDRO FONTES TAVARES - TESTE","2011-05-05","13","S"
"117298","ANDRE CESARIO SANTANA VASCONCELOS - TESTE","2011-06-12","4","S"
"117714","CHENYA COUTINHO NASCIMENTO","2004-02-07","44","S"
"117038","STEWART BARBOSA MELO SILVA - TESTE","2010-06-09","13","S"
"137876","FELIPE GOIS SILVA - TESTE","2011-04-20","13","S"
"117177","ISAAC ARAUJO MELO SOUZA - TESTE","2011-10-16","4","S"
"149316","SUELLEN CARVALHO OLIVA","2011-01-24","4","S"
"117965","MARCIO BARBOSA MELO - TESTE","2010-05-21","13","S"
"127145","DAIANE NARCELY TAVARES - TESTE","2008-07-17","44","S"
"117125","FERNANDA CHAGAS SANTOS - TESTE","2010-04-17","4","S"
"117299","CATARINA CARDOSO MOURA - TESTE","2011-03-19","13","S"
"117173","FELIPE MOTA","2011-02-13","13","S"
"117186","VOLDER ANDRADE OLIVEIRA - TESTE","2010-01-02","4","S"
"126749","SANDRA BRITO PEREIRA - TESTE","2011-09-26","44","S"
"126733","LEISLY ANDRADE SANTOS - TESTE","2011-09-15","4","S"
"117009","LUCIANA MATOS","2011-06-24","13","S"
"137435","THAYS ANDRADE MARCYELLE SANTOS - TESTE","2010-06-08","13","S"
"122590","YGOR COSTA SANTOS - TESTE","2010-10-12","13","S"
"117051","MARILIA BARROS PRUDENTE","2011-02-04","13","S"
"117057","MARCELA FRANCA RAMALHO - TESTE","2011-01-07","13","S"
"117117","JOSE BARBOSA FERNANDES","2010-07-02","4","S"
"117123","CAROLINA GUIMARAES","2010-11-30","4","S"
"117294","VINICIUS LAROCERIE RODRIGUES - TESTE","2010-05-14","4","S"
"117628","VIVIANE GABRIELA SANTANA - TESTE","2008-04-30","44","S"
"118047","SUENIO GONCALVES SILVA - TESTE","2012-05-14","13","S"
"120816","SUELLEN CONCEICAO RIBEIRO - TESTE","2009-09-14","4","S"
"146117","PEDRO MELO SILVA - TESTE","2002-08-05","4","S"
"117100","BRUNA ANJOS GOES","2010-12-13","13","S"
"118412","SHIRLEIDE CRYSTINA MORAES - TESTE","2008-06-25","123","S"
"117224","WILLIAM LIMA SOUSA - TESTE","2010-07-27","4","S"
"117248","GESSICA COSTA RESENDE - TESTE","2010-08-11","4","S"
"138252","MILTON BORGES QUEIROZ - TESTE","2010-11-20","4","S"
"118355","LUCAS BEZERRA MOROMIZATO SOUZA - TESTE","2007-10-30","35","S"
"117608","LUANA ALMEIDA IRAN SANTOS - TESTE","2010-09-22","44","S"
"126670","LUIZ COSTA PAULO - TESTE","2010-06-09","13","S"
"125795","MAYKON DANNILO RIBEIRO - TESTE","2011-01-14","13","S"
"117108","ISAURA ASSIS NUNES RAMOS - TESTE","2011-02-20","13","S"
"118040","RICHARD FARIAS SANDES VALERIA - TESTE","2010-10-25","4","S"
"125716","DANIEL CARVALHO MENESES - TESTE","2010-03-22","4","S"
"118485","LUMA CONCEICAO OLIVEIRA","2010-10-26","123","S"
"117089","MARIANA ALVES OLIVEIRA VITOR - TESTE","2010-09-28","13","S"
"126495","ANNY GOIS SANTOS - TESTE","2011-07-07","44","S"
"117661","CRISLAINE LIMA SILVA - TESTE","2007-11-17","44","S"
"117160","ARI BEZERRA MIRANDA","2006-01-03","123","S"
"118292","RUY FERREIRA OLIVEIRA - TESTE","2012-05-19","13","S"
"118887","JOSE COSTA SANTOS - TESTE","2010-08-19","4","S"
"125628","JULIETE CORDEIRO PRATA - TESTE","2007-11-20","4","S"
"118562","VICENTE CRUZ SANTOS - TESTE","1995-06-10","4","S"
"123442","MARINA CAVALCANTE NENEZES","2011-01-04","13","S"
"118001","MICHELE GOIS PAULA - TESTE","2009-10-31","44","S"
"118540","PATRICIA BISPO NASCIMENTO - TESTE","2011-09-19","44","S"
"126062","ROBERTO GOIS OLIVEIRA - TESTE","2011-05-25","35","S"
"133024","WADSON JUNIOR SOUZA - TESTE","2006-03-26","123","S"
"138198","BEATRIZ ALMEIDA FREITAS MORAIS","2011-06-29","13","S"
"118258","GUILHERME ANNE FARIAS SANTOS - TESTE","2011-01-31","4","S"
"137873","MYLENA CORREIA NASCIMENTO","2011-02-16","13","S"
"118736","LEVITON ISHIMARU PORTELA - TESTE","2011-02-18","35","S"
"118651","LEE LUDUGERO - TESTE","2009-07-26","35","S"
"137204","LUCAS CRUZ NETO - TESTE","2010-10-13","4","S"
"118256","AMANDA FONSECA SANTOS - TESTE","2010-11-22","13","S"
"118828","LIZZANDRA CARVALHO RAMOS - TESTE","2010-02-24","44","S"
"118838","LUCIANA ALMEIDA JESUS - TESTE","2011-04-22","13","S"
"118843","MARCELO CARVALHO SOUZA - TESTE","2011-05-15","123","S"
"119156","LUIS BISPO JESUS SANTOS - TESTE","2011-05-10","4","S"
"118690","DIEGO MATEUS SOBRAL - TESTE","2011-01-05","123","S"
"118254","RACHEL GARCIA REIS - TESTE","2010-07-12","13","S"
"119232","KLEVERTON DANTAS SOARES - TESTE","2011-10-09","123","S"
"118847","INGRID BASTO SAMPAIO VITORIA - TESTE","2011-03-23","13","S"
"143708","LUIS MOURA SILVA - TESTE","2010-08-30","13","S"
"118722","INGREED BEATRIZ MATOS SANTOS - TESTE","2009-07-10","13","S"
"118706","PRISCILA FREITAS OLIVEIRA VIEIRA - TESTE","2010-12-25","35","S"
"121839","RAFAELA ALENCAR FROES PICCARDO - TESTE","2010-04-14","4","S"
"118714","RENATA AUGUSTA MICHEL SILVA - TESTE","2010-09-10","35","S"
"119130","AMANDA GUIMARAES RAFAELLE - TESTE","2011-08-06","13","S"
"121567","BIANCA DANTAS PEREIRA VASCONCELOS - TESTE","2011-02-20","13","S"
"118929","SARAH HENRIQUE OLIVEIRA - TESTE","2011-01-10","52","S"
"142714","UELEN CAMPOS REIS - TESTE","2004-03-14","4","S"
"118994","CLAUDIA ANDRADE JUNIOR SOUZA - TESTE","2008-05-22","35","S"
"118997","JOSE CARDOSO REIS - TESTE","2011-05-07","52","S"
"119002","JULLIANE FARO NUNES SOARES - TESTE","2011-07-07","13","S"
"150362","JULLYANE CARDOSO MARTINS SOBRAL - TESTE","2008-12-12","4","S"
"121498","ITALO CAROLINY MAYARA","2009-10-10","4","S"
"121738","TARCISIO GILBERTO PASSOS VALE - TESTE","2006-09-23","123","S"
"119017","LAZARO ARAGAO JACHINOSKI - TESTE","2010-08-22","123","S"
"125125","MARIA ALMEIDA FEITOSA ROLEMBERG - TESTE","2009-12-24","44","S"
"123829","RICARDO GOIS PUPO - TESTE","2011-01-27","4","S"
"118975","TALVANY MONTEIRO SILVA - TESTE","2010-08-03","52","S"
"119032","BENEDITO ESPIRITO MORAES SILVA - TESTE","2011-07-12","4","S"
"119382","MARIANE GARCEZ SILVA - TESTE","2010-10-03","35","S"
"119720","ALLANY MACHADO SOARES - TESTE","2010-06-08","4","S"
"119776","LUCIANA CHALITA SANTANA - TESTE","2011-01-05","13","S"
"128753","MARCELO ALVES EMANOEL SOUSA - TESTE","1987-01-19","4","S"
"118505","FLAVIA BASTOS OLIVEIRA - TESTE","2010-05-07","123","S"
"118712","FELIPE LIMA SIQUEIRA - TESTE","2010-12-06","35","S"
"150267","TONY ELTON OLIVEIRA","2006-03-24","44","S"
"121769","GUILHERME CRUZ PRADO UZEDA - TESTE","2008-01-16","13","S"
"160063","LUCAS FERREIRA SILVA - TESTE","2009-04-17","52","S"
"153071","KATARINA EDUARDO SILVA - TESTE","2011-02-01","4","S"
"120134","KLEBER AUGUSTO FILHO NETO - TESTE","2003-01-29","4","S"
"122142","LUEGIA FERRO","2011-05-06","13","S"
"118867","SAYONARA FERREIRA SAVINYKH - TESTE","2012-01-14","123","S"
"120377","FERNANDA CUNHA NUNES - TESTE","2009-02-11","35","S"
"120799","JORGE IZABEL NASCIMENTO TELES - TESTE","2010-03-19","4","S"
"120838","DANIELA BARROS JOHANNES","2000-06-07","13","S"
"120846","BEATRIZ CHAGAS MACEDO - TESTE","2008-05-14","4","S"
"119770","ANA MARTINS RIBEIRO VIANA - TESTE","2012-05-09","13","S"
"119842","CLAUDIA GOMES SOUZA - TESTE","2002-05-20","44","S"
"119937","TAYRYNE JESUS MOURA","2010-04-07","35","S"
"160083","ROBSON FORTUNA JESUS - TESTE","1985-10-21","4","S"
"138090","CHARLIE FONSECA MARCIO SILVA - TESTE","2011-11-04","4","S"
"120133","LINA CAROLINA SILVA - TESTE","2011-03-26","13","S"
"122555","ANA DAMACENA SANTOS - TESTE","2008-08-26","44","S"
"125861","FELIPE COSTA OLIVEIRA - TESTE","2010-06-09","13","S"
"125296","LILIAN FIEL SILVA - TESTE","2007-10-27","44","S"
"149321","ANE RAQUEL SOUZA - TESTE","2011-12-16","4","S"
"125327","IGOR CABRAL OLIVEIRA - TESTE","2011-02-14","123","S"
"118841","EMANUELE LUIZ SANTANA - TESTE","2011-05-16","44","S"
"154437","TAIANNY AURELIO LEITE SANTOS - TESTE","2010-04-18","13","S"
"120398","CANDIDO CARVALHO NOVA VILA - TESTE","2009-11-13","13","S"
"118839","QUEZIA ARAUJO LUIZI","2005-11-06","103","S"
"121314","JOYCE MARIA VASCONCELOS - TESTE","2009-04-18","44","S"
"125502","MARISA BARRETO MELO","2011-04-19","13","S"
"125776","GRACE BARRETO MOLINA VASCONCELOS - TESTE","2002-06-22","13","S"
"125812","PAULO AGUIAR GUIMARAES","1984-09-15","4","S"
"119997","CAMILLA CANAAN OLIVEIRA - TESTE","2011-12-22","13","S"
"120366","THAIS FLORESTA OLIVEIRA - TESTE","2011-09-24","13","S"
"125201","NATALIE ALENCAR PAULO SOUZA - TESTE","2008-12-20","44","S"
"158963","ANA LISBOA SANTOS - TESTE","2004-12-28","4","S"
"122572","LILIAN CARVALHO MENEZES","2011-07-03","13","S"
"144074","REBECA MACEDO RIBEIRO - TESTE","2010-09-08","4","S"
"117632","ANNY ELOUIZY SANTOS - TESTE","2011-11-03","44","S"
"138203","ELISANGELA JARDIM SANTANA - TESTE","2011-05-29","13","S"
"125844","HAROLDO MENDONCA SANTOS - TESTE","2008-07-22","52","S"
"117231","ANGELICA ALCANTARA FIGUEIREDO PAIXAO - TESTE","2011-07-05","4","S"
"137434","LETICIA BARRETO MOTHE SIQUEIRA - TESTE","2011-03-13","4","S"
"128291","TAYSA LIMA","1997-11-12","13","N"
"140707","MARIA MENDONCA SANTOS - TESTE","1999-03-04","44","S"
"74033","SILAS GOMES SIQUEIRA - TESTE","2005-02-17","13","S"
"73317","TATIANE ANDRADE NASCIMENTO - TESTE","2005-05-19","4","S"
"115288","VIVIANE MELO SOUZA - TESTE","1997-05-09","4","S"
"71342","IANA CALISTO LIMA SOUZA - TESTE","2006-03-21","4","S"
"71258","LUDMILA MARIA SILVA - TESTE","2006-02-05","4","S"
"71136","ARTHUR ALVES JANCLEI ROSA - TESTE","2006-03-11","4","S"
"71065","RENNAN ANDRADE RICARDO - TESTE","2004-12-12","4","S"
"71121","JOSE OLIVEIRA SILVA - TESTE","2004-02-23","4","S"
"102251","MARILIA COSTA OLIVEIRA - TESTE","2005-12-05","52","S"
"111973","MARCIA CIBELLE NOBREGA","1996-01-11","13","S"
"140848","DANILO GOIS MORAES","2005-05-31","4","S"
"138711","CARLA ANNA MENEZES SANTANA - TESTE","2004-11-22","4","S"
"118244","SAULO DALL' SANTANA - TESTE","2006-05-23","44","S"
"102907","FRANCISCO EVANILDO SANTOS - TESTE","1983-11-07","4","S"
"91905","ALZEMIRA FLAVIO MELO","2004-11-17","4","S"
"74087","EMERSON ARTHUR GOMES VASCONCELOS - TESTE","2004-04-28","4","S"
"71401","MARINA MARIA","2005-12-08","13","S"
"113584","FABIO CAROLINA MENEZES SOUSA - TESTE","2003-01-08","123","S"
"152024","ROBERTA LIMA","2006-11-25","4","S"
"154647","MARIA ANGELICA FREIRE","1974-06-19","4","S"
"108434","SINVAL CLAUDIA OLIVEIRA - TESTE","2004-12-28","4","S"
"101764","RAISA ARAUJO JUNIOR VASCONCELOS - TESTE","2005-11-17","44","S"
"71492","ELIANE CARVALHO MACIEIRA","1987-10-23","4","S"
"129682","CLIVIA ALICE JOSILENE SANTOS - TESTE","2004-01-24","44","S"
"138931","MATEUS HORA PITANGA - TESTE","2004-09-25","4","S"
"75211","BRUNO BARROS MENESES SOUZA - TESTE","2005-08-16","4","S"
"71831","FRANKES LOPES SERVULO - TESTE","1999-05-19","13","S"
